lambda,x,density
0.0,2.1061061061061057,0.19947431047447173
0.0,2.1221221221221214,0.19949560917695447
0.0,2.138138138138139,0.19946585136953401
0.0,2.1541541541541545,0.19938505246021473
0.0,2.17017017017017,0.19925326753250971
0.0,2.1861861861861858,0.1990705912508527
0.0,2.2022022022022014,0.1988371577164104
0.0,2.218218218218219,0.19855314027350232
0.0,2.2342342342342345,0.1982187512669279
0.0,2.25025025025025,0.19783424175058634
0.0,2.266266266266266,0.1973999011478669
0.0,2.2822822822822815,0.19691605686437172
0.0,2.298298298298299,0.19638307385361953
0.0,2.3143143143143146,0.19580135413646504
0.0,2.33033033033033,0.19517133627504793
0.0,2.346346346346346,0.19449349480216926
0.0,2.3623623623623615,0.1937683396070704
0.0,2.378378378378379,0.19299641527866543
0.0,2.3943943943943946,0.19217830040735345
0.0,2.4104104104104103,0.19131460684660645
0.0,2.426426426426426,0.19040597893559982
0.0,2.4424424424424416,0.18945309268421548
0.0,2.458458458458459,0.18845665492181196
0.0,2.4744744744744747,0.18741740241121538
0.0,2.4904904904904903,0.18633610092943967
0.0,2.506506506506506,0.18521354431670015
0.0,2.5225225225225216,0.18405055349533106
0.0,2.538538538538539,0.182847975460265
0.0,2.5545545545545547,0.18160668224277454
0.0,2.5705705705705704,0.18032756984921186
0.0,2.586586586586586,0.17901155717652123
0.0,2.6026026026026017,0.17765958490632558
0.0,2.618618618618619,0.1762726143794169
0.0,2.6346346346346348,0.1748516264525041
0.0,2.6506506506506504,0.17339762033908612
0.0,2.666666666666666,0.17191161243634007
0.0,2.6826826826826817,0.17039463513991762
0.0,2.698698698698699,0.16884773564855438
0.0,2.714714714714715,0.16727197476039812
0.0,2.7307307307307305,0.16566842566295942
0.0,2.746746746746746,0.16403817271858614
0.0,2.762762762762762,0.16238231024735197
0.0,2.778778778778779,0.1607019413092359
0.0,2.794794794794795,0.15899817648745698
0.0,2.8108108108108105,0.15727213267480192
0.0,2.826826826826826,0.1555249318647675
0.0,2.8428428428428436,0.1537576999493055
0.0,2.8588588588588593,0.15197156552493218
0.0,2.874874874874875,0.1501676587089259
0.0,2.8908908908908906,0.14834710996730535
0.0,2.9069069069069062,0.14651104895623546
0.0,2.9229229229229237,0.1446606033784674
0.0,2.9389389389389393,0.14279689785637445
0.0,2.954954954954955,0.1409210528230931
0.0,2.9709709709709706,0.1390341834332339
0.0,2.9869869869869863,0.13713739849456774
0.0,3.0030030030030037,0.1352317994220404
0.0,3.0190190190190194,0.13331847921541187
0.0,3.035035035035035,0.13139852146175307
0.0,3.0510510510510507,0.12947299936397805
0.0,3.0670670670670663,0.1275429747965213
0.0,3.0830830830830838,0.12560949738920885
0.0,3.0990990990990994,0.12367360364030648
0.0,3.115115115115115,0.12173631605965891
0.0,3.1311311311311307,0.11979864234277285
0.0,3.1471471471471464,0.1178615745766222
0.0,3.163163163163164,0.11592608847788931
0.0,3.1791791791791795,0.11399314266428695
0.0,3.195195195195195,0.11206367795953333
0.0,3.211211211211211,0.11013861673248929
0.0,3.2272272272272264,0.10821886227089167
0.0,3.243243243243244,0.10630529819005194
0.0,3.2592592592592595,0.10439878787682008
0.0,3.275275275275275,0.10250017396904275
0.0,3.291291291291291,0.10061027787068436
0.0,3.3073073073073065,0.09872989930270622
0.0,3.323323323323324,0.0968598158897377
0.0,3.3393393393393396,0.09500078278250963
0.0,3.3553553553553552,0.09315353231595232
0.0,3.371371371371371,0.09131877370280715
0.0,3.3873873873873865,0.0894971927625325
0.0,3.403403403403404,0.08768945168523114
0.0,3.4194194194194196,0.08589618883026874
0.0,3.4354354354354353,0.08411801855919475
0.0,3.451451451451451,0.08235553110253008
0.0,3.4674674674674666,0.08060929245992854
0.0,3.483483483483484,0.07887984433317309
0.0,3.4994994994994997,0.07716770409142164
0.0,3.5155155155155153,0.07547336476806785
0.0,3.531531531531531,0.07379729508854675
0.0,3.5475475475475466,0.07213993952836771
0.0,3.563563563563564,0.07050171840062357
0.0,3.5795795795795797,0.06888302797218825
0.0,3.5955955955955954,0.0672842406077792
0.0,3.611611611611611,0.06570570494103534
0.0,3.6276276276276267,0.06414774607172775
0.0,3.643643643643644,0.06261066578819664
0.0,3.65965965965966,0.06109474281408549
0.0,3.6756756756756754,0.05960023307841817
0.0,3.691691691691691,0.05812737000805235
0.0,3.7077077077077067,0.05667636484152012
0.0,3.723723723723724,0.0552474069632564
0.0,3.73973973973974,0.05384066425720385
0.0,3.7557557557557555,0.05245628347877122
0.0,3.771771771771771,0.051094390644119726
0.0,3.7877877877877886,0.04975509143574277
0.0,3.8038038038038042,0.04843847162330561
0.0,3.81981981981982,0.04714459749870709
0.0,3.8358358358358355,0.045873516324333063
0.0,3.851851851851851,0.04462525679346949
0.0,3.8678678678678686,0.04339982950185212
0.0,3.8838838838838843,0.04219722742933747
0.0,3.8998998998999,0.04101742643068646
0.0,3.9159159159159156,0.039860385734468345
0.0,3.9319319319319312,0.0387260484491011
0.0,3.9479479479479487,0.03761434207506139
0.0,3.9639639639639643,0.036525179022313795
0.0,3.97997997997998,0.03545845713202423
0.0,3.9959959959959956,0.03441406020164555
0.0,4.012012012012011,0.03339185851247985
0.0,4.028028028028029,0.0323917093588458
0.0,4.044044044044044,0.03141345757800202
0.0,4.06006006006006,0.030456936079999233
0.0,4.076076076076076,0.02952196637666244
0.0,4.092092092092091,0.0286083591089261
0.0,4.108108108108109,0.027715914571774088
0.0,4.124124124124124,0.026844423236063116
0.0,4.14014014014014,0.025993666266534057
0.0,4.156156156156156,0.025163416035347597
0.0,4.172172172172171,0.02435343663050562
0.0,4.188188188188189,0.02356348435855122
0.0,4.2042042042042045,0.022793308240969156
0.0,4.22022022022022,0.022042650503737014
0.0,4.236236236236236,0.02131124705950971
0.0,4.2522522522522515,0.02059882798194724
0.0,4.268268268268269,0.019905117971726984
0.0,4.2842842842842845,0.019229836813811737
0.0,4.3003003003003,0.01857269982557284
0.0,4.316316316316316,0.017933418295400076
0.0,4.3323323323323315,0.017311699911456417
0.0,4.348348348348349,0.016707249180266438
0.0,4.364364364364365,0.01611976783485572
0.0,4.38038038038038,0.01554895523218531
0.0,4.396396396396396,0.014994508739655516
0.0,4.4124124124124116,0.014456124110478278
0.0,4.428428428428429,0.01393349584774516
0.0,4.444444444444445,0.013426317557044178
0.0,4.46046046046046,0.012934282287503035
0.0,4.476476476476476,0.012457082861162923
0.0,4.492492492492492,0.011994412190609389
0.0,4.508508508508509,0.01154596358481097
0.0,4.524524524524525,0.011111431043139108
0.0,4.54054054054054,0.010690509537563566
0.0,4.556556556556556,0.010282895283040234
0.0,4.572572572572572,0.009888285996126872
0.0,4.588588588588589,0.009506381141882516
0.0,4.604604604604605,0.009136882169124873
0.0,4.62062062062062,0.008779492734136743
0.0,4.636636636636636,0.008433918912930874
0.0,4.652652652652652,0.008099869402197075
0.0,4.668668668668669,0.007777055709071338
0.0,4.684684684684685,0.0074651923298808525
0.0,4.7007007007007005,0.007163996918031408
0.0,4.716716716716716,0.006873190441217463
0.0,4.732732732732732,0.006592497328145407
0.0,4.748748748748749,0.006321645604972095
0.0,4.764764764764765,0.006060367021670625
0.0,4.7807807807807805,0.005808397168543708
0.0,4.796796796796796,0.005565475583114456
0.0,4.812812812812812,0.005331345847630746
0.0,4.828828828828829,0.0051057556774266035
0.0,4.844844844844845,0.004888457000389995
0.0,4.8608608608608606,0.004679206027791058
0.0,4.876876876876876,0.004477763316730111
0.0,4.892892892892894,0.004283893824467689
0.0,4.908908908908909,0.004097366954902466
0.0,4.924924924924925,0.003917956597464814
0.0,4.940940940940941,0.003745441158696181
0.0,4.956956956956956,0.003579603586784889
0.0,4.972972972972974,0.003420231389329914
0.0,4.988988988988989,0.0032671166446041466
0.0,5.005005005005005,0.003120056006587753
0.0,5.021021021021021,0.0029788507040416777
0.0,5.037037037037036,0.0028433065338892686
0.0,5.053053053053054,0.002713233849172196
0.0,5.069069069069069,0.002588447541844367
0.0,5.085085085085085,0.0024687670206643662
0.0,5.101101101101101,0.0023540161844441115
0.0,5.117117117117116,0.002244023390907277
0.0,5.133133133133134,0.0021386214214073247
0.0,5.1491491491491495,0.002037647441750638
0.0,5.165165165165165,0.00194094295936541
0.0,5.181181181181181,0.0018483537770524754
0.0,5.197197197197196,0.001759729943548747
0.0,5.213213213213214,0.0016749257011288202
0.0,5.2292292292292295,0.0015937994304647315
0.0,5.245245245245245,0.001516213592957978
0.0,5.261261261261261,0.0014420346707523619
0.0,5.2772772772772765,0.0013711331046298795
0.0,5.293293293293294,0.0013033832299859545
0.0,5.3093093093093096,0.001238663211074093
0.0,5.325325325325325,0.0011768549737035767
0.0,5.341341341341341,0.0011178441365677725
0.0,5.3573573573573565,0.0010615199413739273
0.0,5.373373373373374,0.0010077751819390964
0.0,5.38938938938939,0.0009565061324104081
0.0,5.405405405405405,0.0009076124747613244
0.0,5.421421421421421,0.000860997225709377
0.0,5.437437437437437,0.0008165666631942901
0.0,5.453453453453454,0.0007742302525491814
0.0,5.46946946946947,0.0007339005724912981
0.0,5.485485485485485,0.0006954932410524254
0.0,5.501501501501501,0.0006589268415631793
0.0,5.517517517517517,0.0006241228487992036
0.0,5.533533533533534,0.0005910055553914549
0.0,5.54954954954955,0.000559501998596933
0.0,5.565565565565565,0.0005295418875204453
0.0,5.581581581581581,0.0005010575308725242
0.0,5.597597597597597,0.0004739837653430346
0.0,5.613613613613614,0.00044825788466475766
0.0,5.62962962962963,0.00042381956943603845
0.0,5.645645645645645,0.0004006108177664783
0.0,5.661661661661661,0.0003785758768048527
0.0,5.677677677677677,0.00035766117520357686
0.0,5.693693693693694,0.00033781525656949784
0.0,5.70970970970971,0.0003189887139463291
0.0,5.7257257257257255,0.0003011341253697082
0.0,5.741741741741741,0.00028420599053179113
0.0,5.757757757757757,0.0002681606685882353
0.0,5.773773773773774,0.00025295631713663573
0.0,5.78978978978979,0.00023855283239180395
0.0,5.8058058058058055,0.00022491179057973314
0.0,5.821821821821821,0.00021199639056878187
0.0,5.837837837837839,0.00019977139775334703
0.0,5.853853853853854,0.00018820308920228387
0.0,5.86986986986987,0.00017725920008137958
0.0,5.885885885885886,0.0001669088713564894
0.0,5.901901901901901,0.00015712259878127323
0.0,5.917917917917919,0.00014787218317103776
0.0,5.933933933933934,0.00013913068196185673
0.0,5.94994994994995,0.0001308723620519307
0.0,5.965965965965966,0.00012307265392012872
0.0,5.981981981981981,0.00011570810701469376
0.0,5.997997997997999,0.00010875634640331706
0.0,6.014014014014014,0.00010219603067411166
0.0,6.03003003003003,9.60068110754491e-05
0.0,6.046046046046046,9.016929188121421e-05
0.0,6.062062062062061,8.466499196668212e-05
0.0,6.078078078078079,7.947630757902575e-05
0.0,6.094094094094094,7.458647628535154e-05
0.0,6.11011011011011,6.997954208014396e-05
0.0,6.126126126126126,6.564032163310897e-05
0.0,6.142142142142141,6.155437165757189e-05
0.0,6.158158158158159,5.7707957378870356e-05
0.0,6.1741741741741745,5.4088022081540956e-05
0.0,6.19019019019019,5.068215771353312e-05
0.0,6.206206206206206,4.747857652521461e-05
0.0,6.222222222222221,4.4466083720515774e-05
0.0,6.238238238238239,4.163405109723022e-05
0.0,6.2542542542542545,3.897239165321869e-05
0.0,6.27027027027027,3.647153513505407e-05
0.0,6.286286286286286,3.412240450550698e-05
0.0,6.3023023023023015,3.191639330617223e-05
0.0,6.318318318318319,2.984534389150439e-05
0.0,6.334334334334335,2.790152651054363e-05
0.0,6.35035035035035,2.6077619212665464e-05
0.0,6.366366366366366,2.4366688553798576e-05
0.0,6.3823823823823815,2.2762171079689203e-05
0.0,6.398398398398399,2.125785556297251e-05
0.0,6.414414414414415,1.984786597102652e-05
0.0,6.43043043043043,1.85266451418243e-05
0.0,6.446446446446446,1.7288939145281248e-05
0.0,6.462462462462462,1.6129782307888006e-05
0.0,6.478478478478479,1.5044482878748823e-05
0.0,6.494494494494495,1.402860931549072e-05
0.0,6.51051051051051,1.3077977168872413e-05
0.0,6.526526526526526,1.218863654530986e-05
0.0,6.542542542542542,1.1356860126929981e-05
0.0,6.558558558558559,1.057913172917886e-05
0.0,6.574574574574575,9.852135376433908e-06
0.0,6.59059059059059,9.172744876502526e-06
0.0,6.606606606606606,8.53801387533417e-06
0.0,6.622622622622622,7.945166373719076e-06
0.0,6.638638638638639,7.391587688202089e-06
0.0,6.654654654654655,6.874815838898595e-06
0.0,6.67067067067067,6.392533347358179e-06
0.0,6.686686686686686,5.942559428086121e-06
0.0,6.702702702702702,5.522842557792836e-06
0.0,6.718718718718719,5.131453406903698e-06
0.0,6.734734734734735,4.766578118321635e-06
0.0,6.7507507507507505,4.426511918890689e-06
0.0,6.766766766766766,4.1096530494639175e-06
0.0,6.782782782782782,3.8144969999265235e-06
0.0,6.798798798798799,3.539631035970604e-06
0.0,6.814814814814815,3.2837290048561713e-06
0.0,6.8308308308308305,3.0455464078253046e-06
0.0,6.846846846846846,2.82391572726309e-06
0.0,6.862862862862862,2.617741997116693e-06
0.0,6.878878878878879,2.4259986054956914e-06
0.0,6.894894894894895,2.247723318779939e-06
0.0,6.910910910910911,2.08201451695581e-06
0.0,6.926926926926926,1.928027630288839e-06
0.0,6.942942942942944,1.7849717678177589e-06
0.0,6.958958958958959,1.6521065285241014e-06
0.0,6.974974974974975,1.5287389863908335e-06
0.0,6.990990990990991,1.414220840914292e-06
0.0,7.007007007007006,1.307945724974235e-06
0.0,7.023023023023024,1.2093466622987494e-06
0.0,7.039039039039039,1.1178936670829477e-06
0.0,7.055055055055055,1.0330914786328722e-06
0.0,7.071071071071071,9.544774242097552e-07
0.0,7.087087087087086,8.816194035433382e-07
0.0,7.103103103103104,8.141139887676864e-07
0.0,7.119119119119119,7.515846338083145e-07
0.0,7.135135135135135,6.936799875153983e-07
0.0,7.151151151151151,6.400723050951748e-07
0.0,7.167167167167166,5.904559526395751e-07
0.0,7.183183183183184,5.445459997935791e-07
0.0,7.1991991991991995,5.020768958304747e-07
0.0,7.215215215215215,4.6280122462727674e-07
0.0,7.231231231231231,4.2648853424659875e-07
0.0,7.2472472472472464,3.929242370367565e-07
0.0,7.263263263263264,3.6190857635970155e-07
0.0,7.2792792792792795,3.3325565624626146e-07
0.0,7.295295295295295,3.067925304604013e-07
0.0,7.311311311311311,2.8235834762920374e-07
0.0,7.3273273273273265,2.5980354926281685e-07
0.0,7.343343343343344,2.389891176493236e-07
0.0,7.35935935935936,2.1978587076330928e-07
0.0,7.375375375375375,2.020738014740568e-07
0.0,7.391391391391391,1.8574145848017923e-07
0.0,7.4074074074074066,1.706853665319908e-07
0.0,7.423423423423424,1.5680948363153815e-07
0.0,7.43943943943944,1.4402469302294932e-07
0.0,7.455455455455455,1.322483279028721e-07
0.0,7.471471471471471,1.2140372689253405e-07
0.0,7.487487487487487,1.1141981841939556e-07
0.0,7.503503503503504,1.0223073225783806e-07
0.0,7.51951951951952,9.377543657492771e-08
0.0,7.535535535535535,8.599739891919985e-08
0.0,7.551551551551551,7.884426967788696e-08
0.0,7.567567567567567,7.226758661110315e-08
0.0,7.583583583583584,6.622249915050938e-08
0.0,7.5995995995996,6.066751122499736e-08
0.0,7.615615615615615,5.556424144712743e-08
0.0,7.631631631631631,5.087719956164077e-08
0.0,7.647647647647647,4.657357812141342e-08
0.0,7.663663663663664,4.262305841695933e-08
0.0,7.67967967967968,3.8997629743124895e-08
0.0,7.6956956956956954,3.567142114108562e-08
0.0,7.711711711711711,3.262054480533814e-08
0.0,7.727727727727727,2.9822950394147227e-08
0.0,7.743743743743744,2.7258289528043457e-08
0.0,7.75975975975976,2.4907789804567307e-08
0.0,7.7757757757757755,2.2754137698636994e-08
0.0,7.791791791791791,2.0781369756821683e-08
0.0,7.807807807807807,1.89747715305037e-08
0.0,7.823823823823824,1.7320783727552723e-08
0.0,7.83983983983984,1.580691509479558e-08
0.0,7.8558558558558556,1.4421661574348376e-08
0.0,7.871871871871871,1.3154431305889496e-08
0.0,7.887887887887889,1.1995475074263744e-08
0.0,7.903903903903904,1.0935821827527625e-08
0.0,7.91991991991992,9.967218914738363e-09
0.0,7.935935935935936,9.082076715553715e-09
0.0,7.951951951951951,8.273417355099958e-09
0.0,7.967967967967969,7.534827217676473e-09
0.0,7.983983983983984,6.860412991752166e-09
0.0,8.0,6.244760996441914e-09
-2.5,-8.0,1.3334141755262594e-12
-2.5,-7.983983983983984,1.4955724667872772e-12
-2.5,-7.967967967967968,1.677020815700571e-12
-2.5,-7.951951951951952,1.8800008416905533e-12
-2.5,-7.935935935935936,2.107008233447551e-12
-2.5,-7.91991991991992,2.3608207855271598e-12
-2.5,-7.903903903903904,2.644529440798083e-12
-2.5,-7.887887887887888,2.9615726510495866e-12
-2.5,-7.871871871871872,3.3157743994215203e-12
-2.5,-7.8558558558558556,3.711386262701716e-12
-2.5,-7.83983983983984,4.15313392922554e-12
-2.5,-7.823823823823824,4.646268629419784e-12
-2.5,-7.807807807807808,5.196623981284439e-12
-2.5,-7.791791791791792,5.810678802666742e-12
-2.5,-7.7757757757757755,6.4956264964422476e-12
-2.5,-7.75975975975976,7.2594516741022e-12
-2.5,-7.743743743743744,8.11101474822213e-12
-2.5,-7.727727727727728,9.060145295350746e-12
-2.5,-7.711711711711712,1.011774506856007e-11
-2.5,-7.6956956956956954,1.1295901623827466e-11
-2.5,-7.67967967967968,1.260801361721593e-11
-2.5,-7.663663663663664,1.4068928931185349e-11
-2.5,-7.647647647647648,1.569509689904361e-11
-2.5,-7.631631631631632,1.7504736017363282e-11
